65,1,1,469,4,7,1,2022-04-18 12:24:57.746
66,1,1,1866,5,10,1,2022-04-18 12:24:57.746
67,1,1,2345,5,6,1,2022-04-18 12:24:57.746
68,1,1,2271,5,9,1,2022-04-18 12:24:57.746
69,1,1,422,2,8,1,2022-04-18 12:24:57.746
70,1,1,982,9,8,1,2022-04-18 12:24:57.746
71,1,1,906,8,8,1,2022-04-18 12:24:57.746
72,1,1,2886,7,14,1,2022-04-18 12:24:57.746
73,1,1,1511,2,7,1,2022-04-18 12:24:57.746
74,1,1,1740,9,6,1,2022-04-18 12:24:57.746
75,1,1,2566,5,9,1,2022-04-18 12:24:57.746
76,1,1,2253,10,8,1,2022-04-18 12:24:57.746
77,1,1,2540,5,5,1,2022-04-18 12:24:57.746
78,1,1,2129,4,10,1,2022-04-18 12:24:57.746
79,1,1,260,5,7,1,2022-04-18 12:24:57.746
80,1,1,1645,7,11,1,2022-04-18 12:24:57.746
81,1,1,896,3,5,1,2022-04-18 12:24:57.746
82,1,1,1209,4,6,1,2022-04-18 12:24:57.746
83,1,1,856,8,11,1,2022-04-18 12:24:57.746
84,1,1,1230,4,15,1,2022-04-18 12:24:57.746
85,1,1,2387,7,9,1,2022-04-18 12:24:57.746
86,1,1,1665,6,6,1,2022-04-18 12:24:57.746
87,1,1,2196,1,5,1,2022-04-18 12:24:57.746
88,1,1,1812,6,9,1,2022-04-18 12:24:57.746
89,1,1,113,4,6,1,2022-04-18 12:24:57.746
90,1,1,999,4,9,1,2022-04-18 12:24:57.746
91,1,1,1146,8,10,1,2022-04-18 12:24:57.746
92,1,1,80,1,8,1,2022-04-18 12:24:57.746
93,1,1,1323,5,13,1,2022-04-18 12:24:57.746
94,1,1,2973,7,12,1,2022-04-18 12:24:57.746
95,1,1,1579,10,15,1,2022-04-18 12:24:57.746
96,1,1,1040,6,7,1,2022-04-18 12:24:57.746
97,1,1,2985,5,13,1,2022-04-18 12:24:57.746
98,1,1,1417,10,15,1,2022-04-18 12:24:57.746
99,1,1,2038,9,12,1,2022-04-18 12:24:57.746
100,1,1,2042,1,8,1,2022-04-18 12:24:57.746
101,1,1,2504,6,7,1,2022-04-18 12:24:57.746
102,1,1,2908,3,9,1,2022-04-18 12:24:57.746
103,1,1,2905,3,13,1,2022-04-18 12:24:57.746
104,1,1,1952,5,6,1,2022-04-18 12:24:57.746
105,1,1,1522,6,14,1,2022-04-18 12:24:57.746
106,1,1,1517,3,7,1,2022-04-18 12:24:57.746
107,1,1,2498,2,5,1,2022-04-18 12:24:57.746
108,1,1,366,9,11,1,2022-04-18 12:24:57.746
109,1,1,1915,2,12,1,2022-04-18 12:24:57.746
110,1,1,665,8,14,1,2022-04-18 12:24:57.746
111,1,1,1529,3,8,1,2022-04-18 12:24:57.746
112,1,1,307,5,11,1,2022-04-18 12:24:57.746
113,1,1,462,4,12,1,2022-04-18 12:24:57.746
114,1,1,1080,10,11,1,2022-04-18 12:24:57.746
115,1,1,973,1,7,1,2022-04-18 12:24:57.746
116,1,1,1310,6,10,1,2022-04-18 12:24:57.75
117,1,1,2433,5,9,1,2022-04-18 12:24:57.75
118,1,1,1108,5,7,1,2022-04-18 12:24:57.75
119,1,1,412,10,10,1,2022-04-18 12:24:57.75
120,1,1,615,4,12,1,2022-04-18 12:24:57.75
121,1,1,2971,4,14,1,2022-04-18 12:24:57.75
122,1,1,2478,5,9,1,2022-04-18 12:24:57.75
123,1,1,921,6,13,1,2022-04-18 12:24:57.75
124,1,1,1321,5,7,1,2022-04-18 12:24:57.75
125,1,1,2920,10,11,1,2022-04-18 12:24:57.75
126,1,1,2486,9,10,1,2022-04-18 12:24:57.75
127,1,1,2487,8,8,1,2022-04-18 12:24:57.75
128,1,1,2607,4,6,1,2022-04-18 12:24:57.75
129,1,1,706,2,9,1,2022-04-18 12:24:57.75
130,1,1,2375,4,8,1,2022-04-18 12:24:57.75
131,1,1,1947,3,9,1,2022-04-18 12:24:57.75
132,1,1,252,7,9,1,2022-04-18 12:24:57.75
133,1,1,1620,10,8,1,2022-04-18 12:24:57.75
134,1,1,2573,1,11,1,2022-04-18 12:24:57.75
135,1,1,1968,9,13,1,2022-04-18 12:24:57.75
136,1,1,1378,8,15,1,2022-04-18 12:24:57.75
137,1,1,397,1,5,1,2022-04-18 12:24:57.75
138,1,1,60,10,5,1,2022-04-18 12:24:57.75
139,1,1,996,9,10,1,2022-04-18 12:24:57.75
140,1,1,2128,5,11,1,2022-04-18 12:24:57.75
141,1,1,561,8,15,1,2022-04-18 12:24:57.75
142,1,1,1890,2,15,1,2022-04-18 12:24:57.75
143,1,1,1555,6,11,1,2022-04-18 12:24:57.75
144,1,1,397,3,7,1,2022-04-18 12:24:57.75
145,1,1,2391,3,9,1,2022-04-18 12:24:57.75
146,1,1,647,8,9,1,2022-04-18 12:24:57.75
147,1,1,1314,1,6,1,2022-04-18 12:24:57.75
148,1,1,612,6,7,1,2022-04-18 12:24:57.75
149,1,1,2677,5,7,1,2022-04-18 12:24:57.75
150,1,1,2732,9,9,1,2022-04-18 12:24:57.75
151,1,1,2715,2,12,1,2022-04-18 12:24:57.75
152,1,1,949,3,14,1,2022-04-18 12:24:57.754
153,1,1,1324,9,7,1,2022-04-18 12:24:57.754
154,1,1,1981,3,9,1,2022-04-18 12:24:57.754
155,1,1,1600,1,14,1,2022-04-18 12:24:57.754
156,1,1,1022,10,10,1,2022-04-18 12:24:57.754
157,1,1,511,5,14,1,2022-04-18 12:24:57.754
158,1,1,945,3,7,1,2022-04-18 12:24:57.754
159,1,1,1236,9,8,1,2022-04-18 12:24:57.754
160,1,1,365,3,13,1,2022-04-18 12:24:57.754
161,1,1,73,7,8,1,2022-04-18 12:24:57.754
162,1,1,189,6,5,1,2022-04-18 12:24:57.754
163,1,1,486,8,8,1,2022-04-18 12:24:57.754
164,1,1,2208,5,6,1,2022-04-18 12:24:57.754
165,1,1,1525,3,15,1,2022-04-18 12:24:57.754
166,1,1,2293,1,14,1,2022-04-18 12:24:57.754
167,1,1,490,2,11,1,2022-04-18 12:24:57.754
168,1,1,822,2,13,1,2022-04-18 12:24:57.754
169,1,1,463,4,14,1,2022-04-18 12:24:57.754
170,1,1,1535,1,12,1,2022-04-18 12:24:57.754
171,1,1,1637,10,15,1,2022-04-18 12:24:57.754
172,1,1,1968,8,5,1,2022-04-18 12:24:57.754
173,1,1,2794,2,8,1,2022-04-18 12:24:57.754
174,1,1,338,4,10,1,2022-04-18 12:24:57.754
175,1,1,1451,10,11,1,2022-04-18 12:24:57.754
176,1,1,913,1,10,1,2022-04-18 12:24:57.754
177,1,1,1013,6,11,1,2022-04-18 12:24:57.754
178,1,1,1107,4,13,1,2022-04-18 12:24:57.758
179,1,1,653,7,15,1,2022-04-18 12:24:57.758
180,1,1,1611,3,15,1,2022-04-18 12:24:57.758
181,1,1,2515,6,9,1,2022-04-18 12:24:57.758
182,1,1,1091,9,12,1,2022-04-18 12:24:57.758
183,1,1,1781,3,6,1,2022-04-18 12:24:57.758
184,1,1,1031,10,9,1,2022-04-18 12:24:57.758
185,1,1,802,7,9,1,2022-04-18 12:24:57.758
186,1,1,1973,2,12,1,2022-04-18 12:24:57.758
187,1,1,367,10,5,1,2022-04-18 12:24:57.758
188,1,1,367,6,14,1,2022-04-18 12:24:57.758
189,1,1,1579,5,13,1,2022-04-18 12:24:57.758
190,1,1,373,5,10,1,2022-04-18 12:24:57.758
191,1,1,186,5,5,1,2022-04-18 12:24:57.758
192,1,1,1824,5,6,1,2022-04-18 12:24:57.758
193,1,1,465,6,11,1,2022-04-18 12:24:57.758
194,1,1,1234,2,5,1,2022-04-18 12:24:57.758
195,1,1,2742,8,13,1,2022-04-18 12:24:57.76
196,1,1,941,8,7,1,2022-04-18 12:24:57.76
197,1,1,2297,9,11,1,2022-04-18 12:24:57.76
198,1,1,220,6,10,1,2022-04-18 12:24:57.76
199,1,1,63,2,9,1,2022-04-18 12:24:57.76
200,1,1,1799,7,15,1,2022-04-18 12:24:57.76
201,1,1,1785,4,5,1,2022-04-18 12:24:57.76
202,1,1,184,9,8,1,2022-04-18 12:24:57.76
203,1,1,1351,5,10,1,2022-04-18 12:24:57.76
204,1,1,108,9,11,1,2022-04-18 12:24:57.76
205,1,1,1222,6,8,1,2022-04-18 12:24:57.76
206,1,1,719,8,15,1,2022-04-18 12:24:57.76
207,1,1,591,10,9,1,2022-04-18 12:24:57.76
208,1,1,1869,2,13,1,2022-04-18 12:24:57.76
209,1,1,2649,1,12,1,2022-04-18 12:24:57.76
210,1,1,572,9,7,1,2022-04-18 12:24:57.762
211,1,1,1789,2,11,1,2022-04-18 12:24:57.762
212,1,1,655,3,8,1,2022-04-18 12:24:57.762
213,1,1,1110,3,11,1,2022-04-18 12:24:57.762
214,1,1,556,4,11,1,2022-04-18 12:24:57.762
215,1,1,2462,1,10,1,2022-04-18 12:24:57.762
216,1,1,2980,1,12,1,2022-04-18 12:24:57.762
217,1,1,2254,1,12,1,2022-04-18 12:24:57.762
218,1,1,2387,5,13,1,2022-04-18 12:24:57.762
219,1,1,692,8,11,1,2022-04-18 12:24:57.762
220,1,1,2907,6,5,1,2022-04-18 12:24:57.762
221,1,1,921,3,11,1,2022-04-18 12:24:57.762
222,1,1,629,9,13,1,2022-04-18 12:24:57.762
223,1,1,573,10,10,1,2022-04-18 12:24:57.762
224,1,1,271,7,7,1,2022-04-18 12:24:57.762
225,1,1,838,10,11,1,2022-04-18 12:24:57.762
226,1,1,252,3,15,1,2022-04-18 12:24:57.762
227,1,1,697,10,15,1,2022-04-18 12:24:57.762
228,1,1,806,1,5,1,2022-04-18 12:24:57.762
229,1,1,1243,1,5,1,2022-04-18 12:24:57.762
230,1,1,2247,1,10,1,2022-04-18 12:24:57.762
231,1,1,2432,10,15,1,2022-04-18 12:24:57.762
232,1,1,2331,8,8,1,2022-04-18 12:24:57.762
233,1,1,797,10,9,1,2022-04-18 12:24:57.762
234,1,1,103,9,7,1,2022-04-18 12:24:57.762
235,1,1,349,10,11,1,2022-04-18 12:24:57.762
236,1,1,2911,10,11,1,2022-04-18 12:24:57.762
237,1,1,255,4,13,1,2022-04-18 12:24:57.762
238,1,1,1694,9,5,1,2022-04-18 12:24:57.762
239,1,1,742,1,7,1,2022-04-18 12:24:57.762
240,1,1,1808,10,8,1,2022-04-18 12:24:57.762
241,1,1,2488,3,14,1,2022-04-18 12:24:57.762
242,1,1,2301,8,10,1,2022-04-18 12:24:57.762
243,1,1,2847,8,15,1,2022-04-18 12:24:57.762
244,1,1,2850,5,5,1,2022-04-18 12:24:57.766
245,1,1,149,2,12,1,2022-04-18 12:24:57.766
246,1,1,72,9,9,1,2022-04-18 12:24:57.766
247,1,1,2727,2,8,1,2022-04-18 12:24:57.766
248,1,1,1240,7,5,1,2022-04-18 12:24:57.766
249,1,1,209,5,10,1,2022-04-18 12:24:57.766
250,1,1,2827,9,10,1,2022-04-18 12:24:57.766
251,1,1,2663,4,15,1,2022-04-18 12:24:57.766
252,1,1,2153,8,13,1,2022-04-18 12:24:57.766
253,1,1,1788,6,7,1,2022-04-18 12:24:57.766
254,1,1,479,10,13,1,2022-04-18 12:24:57.766
255,1,1,593,4,9,1,2022-04-18 12:24:57.766
256,1,1,556,3,7,1,2022-04-18 12:24:57.766
257,1,1,1885,9,9,1,2022-04-18 12:24:57.766
258,1,1,989,4,13,1,2022-04-18 12:24:57.766
259,1,1,2677,10,8,1,2022-04-18 12:24:57.766
260,1,1,1467,1,13,1,2022-04-18 12:24:57.766
261,1,1,2239,5,8,1,2022-04-18 12:24:57.766
262,1,1,1135,10,7,1,2022-04-18 12:24:57.766
263,1,1,908,6,11,1,2022-04-18 12:24:57.766
264,1,1,1630,6,15,1,2022-04-18 12:24:57.766
265,1,1,2783,5,15,1,2022-04-18 12:24:57.766
266,1,1,1895,6,13,1,2022-04-18 12:24:57.766
267,1,1,1277,10,10,1,2022-04-18 12:24:57.766
268,1,1,2972,4,5,1,2022-04-18 12:24:57.766
269,1,1,428,4,15,1,2022-04-18 12:24:57.766
270,1,1,2491,4,5,1,2022-04-18 12:24:57.766
271,1,1,389,4,15,1,2022-04-18 12:24:57.766
272,1,1,2487,5,10,1,2022-04-18 12:24:57.766
273,1,1,1026,5,15,1,2022-04-18 12:24:57.766
274,1,1,473,6,12,1,2022-04-18 12:24:57.766
275,1,1,1686,3,9,1,2022-04-18 12:24:57.77
276,1,1,1079,10,14,1,2022-04-18 12:24:57.77
277,1,1,1211,3,8,1,2022-04-18 12:24:57.77
278,1,1,2583,5,8,1,2022-04-18 12:24:57.77
279,1,1,2435,8,13,1,2022-04-18 12:24:57.77
280,1,1,2969,3,15,1,2022-04-18 12:24:57.77
281,1,1,458,4,14,1,2022-04-18 12:24:57.77
282,1,1,2297,9,5,1,2022-04-18 12:24:57.77
283,1,1,1535,3,15,1,2022-04-18 12:24:57.77
284,1,1,2848,1,9,1,2022-04-18 12:24:57.77
285,1,1,551,6,13,1,2022-04-18 12:24:57.77
286,1,1,2354,6,9,1,2022-04-18 12:24:57.77
287,1,1,1740,3,11,1,2022-04-18 12:24:57.77
288,1,1,361,7,6,1,2022-04-18 12:24:57.77
289,1,1,2918,4,9,1,2022-04-18 12:24:57.77
290,1,1,2545,9,15,1,2022-04-18 12:24:57.77
291,1,1,2312,9,5,1,2022-04-18 12:24:57.77
292,1,1,1429,1,8,1,2022-04-18 12:24:57.77
293,1,1,727,2,5,1,2022-04-18 12:24:57.77
294,1,1,1360,3,8,1,2022-04-18 12:24:57.77
295,1,1,249,5,13,1,2022-04-18 12:24:57.77
296,1,1,2858,1,9,1,2022-04-18 12:24:57.77
297,1,1,1883,7,9,1,2022-04-18 12:24:57.77
298,1,1,2712,2,8,1,2022-04-18 12:24:57.77
299,1,1,2040,2,9,1,2022-04-18 12:24:57.77
300,1,1,2550,2,11,1,2022-04-18 12:24:57.77
301,1,1,1670,4,11,1,2022-04-18 12:24:57.77
302,1,1,91,6,15,1,2022-04-18 12:24:57.77
303,1,1,1615,8,9,1,2022-04-18 12:24:57.77
304,1,1,590,7,11,1,2022-04-18 12:24:57.77
305,1,1,1182,2,15,1,2022-04-18 12:24:57.77
306,1,1,1408,2,15,1,2022-04-18 12:24:57.77
307,1,1,1442,10,14,1,2022-04-18 12:24:57.77
308,1,1,2788,7,15,1,2022-04-18 12:24:57.77
309,1,1,939,6,12,1,2022-04-18 12:24:57.77
310,1,1,1632,8,12,1,2022-04-18 12:24:57.77
311,1,1,985,4,12,1,2022-04-18 12:24:57.77
312,1,1,2803,6,11,1,2022-04-18 12:24:57.77
313,1,1,792,10,15,1,2022-04-18 12:24:57.774
314,1,1,175,2,15,1,2022-04-18 12:24:57.774
315,1,1,1186,7,14,1,2022-04-18 12:24:57.774
316,1,1,879,2,6,1,2022-04-18 12:24:57.774
317,1,1,1787,10,9,1,2022-04-18 12:24:57.774
318,1,1,2271,4,13,1,2022-04-18 12:24:57.774
319,1,1,159,4,9,1,2022-04-18 12:24:57.774
320,1,1,987,8,6,1,2022-04-18 12:24:57.774
321,1,1,74,5,9,1,2022-04-18 12:24:57.774
322,1,1,2523,6,10,1,2022-04-18 12:24:57.774
323,1,1,432,3,6,1,2022-04-18 12:24:57.774
324,1,1,1534,9,14,1,2022-04-18 12:24:57.774
325,1,1,207,5,13,1,2022-04-18 12:24:57.774
326,1,1,640,6,10,1,2022-04-18 12:24:57.774
327,1,1,985,1,14,1,2022-04-18 12:24:57.774
328,1,1,1814,9,13,1,2022-04-18 12:24:57.774
329,1,1,2179,2,11,1,2022-04-18 12:24:57.774
330,1,1,562,5,13,1,2022-04-18 12:24:57.774
331,1,1,311,8,5,1,2022-04-18 12:24:57.774
332,1,1,1881,6,12,1,2022-04-18 12:24:57.774
333,1,1,1970,6,10,1,2022-04-18 12:24:57.774
334,1,1,2589,4,5,1,2022-04-18 12:24:57.774
335,1,1,543,3,8,1,2022-04-18 12:24:57.774
336,1,1,1868,1,11,1,2022-04-18 12:24:57.774
337,1,1,710,4,8,1,2022-04-18 12:24:57.774
338,1,1,1629,10,8,1,2022-04-18 12:24:57.774
339,1,1,2829,5,7,1,2022-04-18 12:24:57.774
340,1,1,133,4,14,1,2022-04-18 12:24:57.774
341,1,1,1806,7,7,1,2022-04-18 12:24:57.774
342,1,1,2135,3,10,1,2022-04-18 12:24:57.774
343,1,1,697,5,15,1,2022-04-18 12:24:57.774
344,1,1,1669,1,12,1,2022-04-18 12:24:57.774
345,1,1,1465,7,9,1,2022-04-18 12:24:57.774
346,1,1,915,6,8,1,2022-04-18 12:24:57.774
347,1,1,1549,10,9,1,2022-04-18 12:24:57.774
348,1,1,1995,2,14,1,2022-04-18 12:24:57.774
349,1,1,2836,10,14,1,2022-04-18 12:24:57.774
350,1,1,2904,8,5,1,2022-04-18 12:24:57.778
351,1,1,2369,3,15,1,2022-04-18 12:24:57.778
352,1,1,2115,7,6,1,2022-04-18 12:24:57.778
353,1,1,1040,10,6,1,2022-04-18 12:24:57.778
354,1,1,1054,2,14,1,2022-04-18 12:24:57.778
355,1,1,2522,6,15,1,2022-04-18 12:24:57.778
356,1,1,256,6,6,1,2022-04-18 12:24:57.778
357,1,1,2255,8,13,1,2022-04-18 12:24:57.778
358,1,1,1591,1,11,1,2022-04-18 12:24:57.778
359,1,1,1060,8,8,1,2022-04-18 12:24:57.778
360,1,1,901,2,14,1,2022-04-18 12:24:57.778
361,1,1,1855,10,8,1,2022-04-18 12:24:57.778
362,1,1,2398,2,9,1,2022-04-18 12:24:57.778
363,1,1,2909,3,12,1,2022-04-18 12:24:57.778
364,1,1,1338,9,6,1,2022-04-18 12:24:57.778
365,1,1,401,7,13,1,2022-04-18 12:24:57.778
366,1,1,2698,8,7,1,2022-04-18 12:24:57.778
367,1,1,2950,2,7,1,2022-04-18 12:24:57.778
368,1,1,1234,7,5,1,2022-04-18 12:24:57.778
369,1,1,2634,3,7,1,2022-04-18 12:24:57.778
370,1,1,2513,10,5,1,2022-04-18 12:24:57.778
371,1,1,1939,1,6,1,2022-04-18 12:24:57.778
372,1,1,1585,2,10,1,2022-04-18 12:24:57.778
373,1,1,1752,4,6,1,2022-04-18 12:24:57.778
374,1,1,2553,3,15,1,2022-04-18 12:24:57.778
375,1,1,2418,6,13,1,2022-04-18 12:24:57.778
376,1,1,2258,4,15,1,2022-04-18 12:24:57.778
377,1,1,2953,9,13,1,2022-04-18 12:24:57.778
378,1,1,1861,5,13,1,2022-04-18 12:24:57.778
379,1,1,936,3,7,1,2022-04-18 12:24:57.778
380,1,1,2446,8,6,1,2022-04-18 12:24:57.778
381,1,1,304,7,10,1,2022-04-18 12:24:57.778
382,1,1,1799,1,9,1,2022-04-18 12:24:57.778
383,1,1,1592,10,10,1,2022-04-18 12:24:57.778
384,1,1,964,8,11,1,2022-04-18 12:24:57.782
385,1,1,1218,1,7,1,2022-04-18 12:24:57.782
386,1,1,1728,4,13,1,2022-04-18 12:24:57.782
387,1,1,2351,7,10,1,2022-04-18 12:24:57.782
388,1,1,2908,7,13,1,2022-04-18 12:24:57.782
389,1,1,2030,7,12,1,2022-04-18 12:24:57.782
390,1,1,1658,8,14,1,2022-04-18 12:24:57.782
391,1,1,2221,10,6,1,2022-04-18 12:24:57.782
392,1,1,775,8,12,1,2022-04-18 12:24:57.782
393,1,1,945,2,6,1,2022-04-18 12:24:57.782
394,1,1,2235,6,13,1,2022-04-18 12:24:57.782
395,1,1,696,6,8,1,2022-04-18 12:24:57.782
396,1,1,1843,9,7,1,2022-04-18 12:24:57.782
397,1,1,26,8,15,1,2022-04-18 12:24:57.782
398,1,1,164,7,14,1,2022-04-18 12:24:57.782
399,1,1,705,7,11,1,2022-04-18 12:24:57.782
400,1,1,1344,10,13,1,2022-04-18 12:24:57.782
401,1,1,2901,1,6,1,2022-04-18 12:24:57.782
402,1,1,2548,9,11,1,2022-04-18 12:24:57.782
403,1,1,2868,6,11,1,2022-04-18 12:24:57.782
404,1,1,2980,1,13,1,2022-04-18 12:24:57.782
405,1,1,951,4,10,1,2022-04-18 12:24:57.782
406,1,1,111,8,15,1,2022-04-18 12:24:57.782
407,1,1,190,1,12,1,2022-04-18 12:24:57.782
408,1,1,1222,6,13,1,2022-04-18 12:24:57.782
409,1,1,82,1,11,1,2022-04-18 12:24:57.782
410,1,1,486,5,8,1,2022-04-18 12:24:57.782
411,1,1,2889,6,8,1,2022-04-18 12:24:57.782
412,1,1,955,2,13,1,2022-04-18 12:24:57.782
413,1,1,2483,4,7,1,2022-04-18 12:24:57.782
414,1,1,2748,3,5,1,2022-04-18 12:24:57.782
415,1,1,188,5,9,1,2022-04-18 12:24:57.782
416,1,1,2293,8,9,1,2022-04-18 12:24:57.782
417,1,1,1194,1,11,1,2022-04-18 12:24:57.782
418,1,1,255,4,8,1,2022-04-18 12:24:57.786
419,1,1,1875,10,8,1,2022-04-18 12:24:57.786
420,1,1,739,5,13,1,2022-04-18 12:24:57.786
421,1,1,11,6,13,1,2022-04-18 12:24:57.786
422,1,1,310,10,5,1,2022-04-18 12:24:57.786
423,1,1,970,8,10,1,2022-04-18 12:24:57.786
424,1,1,311,2,15,1,2022-04-18 12:24:57.786
425,1,1,572,1,5,1,2022-04-18 12:24:57.786
426,1,1,2872,8,7,1,2022-04-18 12:24:57.786
427,1,1,2902,8,15,1,2022-04-18 12:24:57.786
428,1,1,1514,8,10,1,2022-04-18 12:24:57.786
429,1,1,1373,3,8,1,2022-04-18 12:24:57.786
430,1,1,397,7,11,1,2022-04-18 12:24:57.786
431,1,1,153,2,11,1,2022-04-18 12:24:57.786
432,1,1,493,2,14,1,2022-04-18 12:24:57.786
433,1,1,2892,9,8,1,2022-04-18 12:24:57.786
434,1,1,2185,2,14,1,2022-04-18 12:24:57.786
435,1,1,1240,6,10,1,2022-04-18 12:24:57.786
436,1,1,296,7,11,1,2022-04-18 12:24:57.786
437,1,1,1554,6,6,1,2022-04-18 12:24:57.786
438,1,1,1521,3,8,1,2022-04-18 12:24:57.786
439,1,1,1331,2,15,1,2022-04-18 12:24:57.786
440,1,1,1243,10,9,1,2022-04-18 12:24:57.786
441,1,1,2417,7,12,1,2022-04-18 12:24:57.786
442,1,1,1405,1,15,1,2022-04-18 12:24:57.786
443,1,1,107,2,8,1,2022-04-18 12:24:57.786
444,1,1,944,7,14,1,2022-04-18 12:24:57.786
445,1,1,2692,10,14,1,2022-04-18 12:24:57.786
446,1,1,1216,9,8,1,2022-04-18 12:24:57.786
447,1,1,286,6,11,1,2022-04-18 12:24:57.786
448,1,1,191,7,8,1,2022-04-18 12:24:57.786
449,1,1,473,4,8,1,2022-04-18 12:24:57.786
450,1,1,2341,10,6,1,2022-04-18 12:24:57.786
451,1,1,1872,1,11,1,2022-04-18 12:24:57.786
452,1,1,2819,3,13,1,2022-04-18 12:24:57.786
453,1,1,2345,3,14,1,2022-04-18 12:24:57.79
454,1,1,1898,10,5,1,2022-04-18 12:24:57.79
455,1,1,1635,2,12,1,2022-04-18 12:24:57.79
456,1,1,1057,4,11,1,2022-04-18 12:24:57.79
457,1,1,668,4,10,1,2022-04-18 12:24:57.79
458,1,1,836,10,6,1,2022-04-18 12:24:57.79
459,1,1,2618,1,7,1,2022-04-18 12:24:57.79
460,1,1,756,5,5,1,2022-04-18 12:24:57.79
461,1,1,2893,5,14,1,2022-04-18 12:24:57.79
462,1,1,845,10,14,1,2022-04-18 12:24:57.79
463,1,1,884,6,7,1,2022-04-18 12:24:57.79
464,1,1,2236,8,5,1,2022-04-18 12:24:57.79
465,1,1,296,5,10,1,2022-04-18 12:24:57.79
466,1,1,1259,10,7,1,2022-04-18 12:24:57.79
467,1,1,1289,8,9,1,2022-04-18 12:24:57.79
468,1,1,2675,10,7,1,2022-04-18 12:24:57.79
469,1,1,2843,8,9,1,2022-04-18 12:24:57.79
470,1,1,1055,1,8,1,2022-04-18 12:24:57.79
471,1,1,2031,1,10,1,2022-04-18 12:24:57.79
472,1,1,2804,8,9,1,2022-04-18 12:24:57.79
